FCLTY_NM,CTGRY_ONE_NM,CTGRY_TWO_NM,CTGRY_THREE_NM,CTPRVN_NM,SIGNGU_NM,EMD_NM,LI_NM,LNBR_NO,ROAD_NM,BULD_NO,LC_LA,LC_LO,ZIP_NO,RDNMADR_NM,LNM_ADDR,TITLE_NM,PBLPRFR_KND_NM,PBLPRFR_BEGIN_DE,PBLPRFR_END_DE,AGE_VALUE,PBLPRFR_TIME_DC,REST_TIME,CST_CN,LAST_UPDT_DE
축제극장 몸짓,전시/공연,영화/연극/공연,독립극장,강원도,춘천시,효자동,,531,춘천로,112,37.87309537,127.7278102,24336,강원도 춘천시 춘천로 112,강원도 춘천시 효자동 531 축제극장몸짓,2017 춘천연극제 - 필경사 바틀비,연극,20170706,20170706,만 7세이상,60분,,,20221130
축제극장 몸짓,전시/공연,영화/연극/공연,독립극장,강원도,춘천시,효자동,,531,춘천로,112,37.87309537,127.7278102,24336,강원도 춘천시 춘천로 112,강원도 춘천시 효자동 531 축제극장몸짓,2017 춘천연극제 - 홀,연극,20170704,20170704,전체관람가,70분,,,20221130
축제극장 몸짓,전시/공연,영화/연극/공연,독립극장,강원도,춘천시,효자동,,531,춘천로,112,37.87309537,127.7278102,24336,강원도 춘천시 춘천로 112,강원도 춘천시 효자동 531 축제극장몸짓,2018 춘천연극제 - 돈키호테 남극빙하,연극,20180620,20180620,만 8세이상,70분,,,20221130
축제극장 몸짓,전시/공연,영화/연극/공연,독립극장,강원도,춘천시,효자동,,531,춘천로,112,37.87309537,127.7278102,24336,강원도 춘천시 춘천로 112,강원도 춘천시 효자동 531 축제극장몸짓,2018 춘천연극제 - 보석보다 찬란한,연극,20180618,20180618,만 7세이상,100분,,,20221130
축제극장 몸짓,전시/공연,영화/연극/공연,독립극장,강원도,춘천시,효자동,,531,춘천로,112,37.87309537,127.7278102,24336,강원도 춘천시 춘천로 112,강원도 춘천시 효자동 531 축제극장몸짓,2018 춘천연극제 - 앨리스의 캡슐커피,연극,20180616,20180616,만 13세이상,100분,,,20221130
축제극장 몸짓,전시/공연,영화/연극/공연,독립극장,강원도,춘천시,효자동,,531,춘천로,112,37.87309537,127.7278102,24336,강원도 춘천시 춘천로 112,강원도 춘천시 효자동 531 축제극장몸짓,2018 춘천연극제 - 이구아나,연극,20180622,20180622,만 13세이상,100분,,"이일섭, 원근희, 정아미, 이은향, 임은연, 김예기, 하성민, 천용철, 최혜주, 김만중",20221130
축제극장 몸짓,전시/공연,영화/연극/공연,독립극장,강원도,춘천시,효자동,,531,춘천로,112,37.87309537,127.7278102,24336,강원도 춘천시 춘천로 112,강원도 춘천시 효자동 531 축제극장몸짓,글 담그는 날,연극,20151031,20151031,만 6세이상,70분,,"이태현, 송시영, 안제현, 조현석",20221130
축제극장 몸짓,전시/공연,영화/연극/공연,독립극장,강원도,춘천시,효자동,,531,춘천로,112,37.87309537,127.7278102,24336,강원도 춘천시 춘천로 112,강원도 춘천시 효자동 531 축제극장몸짓,까마귀 - 춘천,연극,20161117,20161119,만 14세이상,80분,,,20221130
축제극장 몸짓,전시/공연,영화/연극/공연,독립극장,강원도,춘천시,효자동,,531,춘천로,112,37.87309537,127.7278102,24336,강원도 춘천시 춘천로 112,강원도 춘천시 효자동 531 축제극장몸짓,까마귀 - 춘천,연극,20170511,20170520,만 13세이상,100분,,,20221130
축제극장 몸짓,전시/공연,영화/연극/공연,독립극장,강원도,춘천시,효자동,,531,춘천로,112,37.87309537,127.7278102,24336,강원도 춘천시 춘천로 112,강원도 춘천시 효자동 531 축제극장몸짓,라임의 왕 김삿갓 - 춘천,퍼포먼스,20171116,20171118,만 14세이상,90분,,,20221130
축제극장 몸짓,전시/공연,영화/연극/공연,독립극장,강원도,춘천시,효자동,,531,춘천로,112,37.87309537,127.7278102,24336,강원도 춘천시 춘천로 112,강원도 춘천시 효자동 531 축제극장몸짓,산타피습사건 - 춘천,연극,20181213,20181215,초등학생이상 관람가,80분,,,20221130
축제극장 몸짓,전시/공연,영화/연극/공연,독립극장,강원도,춘천시,효자동,,531,춘천로,112,37.87309537,127.7278102,24336,강원도 춘천시 춘천로 112,강원도 춘천시 효자동 531 축제극장몸짓,상남자 리턴즈 2 - 강원,연극,20160520,20160521,만 13세이상,100분,,,20221130
축제극장 몸짓,전시/공연,영화/연극/공연,독립극장,강원도,춘천시,효자동,,531,춘천로,112,37.87309537,127.7278102,24336,강원도 춘천시 춘천로 112,강원도 춘천시 효자동 531 축제극장몸짓,상남자 리턴즈 2 - 춘천,연극,20151106,20151128,만 14세이상,90분,,,20221130
축제극장 몸짓,전시/공연,영화/연극/공연,독립극장,강원도,춘천시,효자동,,531,춘천로,112,37.87309537,127.7278102,24336,강원도 춘천시 춘천로 112,강원도 춘천시 효자동 531 축제극장몸짓,영혼콘서트 - 춘천,연극,20180712,20180714,중학생이상 관람가,80분,,,20221130
축제극장 몸짓,전시/공연,영화/연극/공연,독립극장,강원도,춘천시,효자동,,531,춘천로,112,37.87309537,127.7278102,24336,강원도 춘천시 춘천로 112,강원도 춘천시 효자동 531 축제극장몸짓,제30회 춘천인형극제 - Hanging By a Thread,어린이/가족,20181001,20181002,전체관람가,50분,,,20221130
축제극장 몸짓,전시/공연,영화/연극/공연,독립극장,강원도,춘천시,효자동,,531,춘천로,112,37.87309537,127.7278102,24336,강원도 춘천시 춘천로 112,강원도 춘천시 효자동 531 축제극장몸짓,제31회 춘천인형극제 - Flotante,어린이/가족,20190929,20190930,전체관람가,45분,,,20221130
축제극장 몸짓,전시/공연,영화/연극/공연,독립극장,강원도,춘천시,효자동,,531,춘천로,112,37.87309537,127.7278102,24336,강원도 춘천시 춘천로 112,강원도 춘천시 효자동 531 축제극장몸짓,제31회 춘천인형극제 - Vida,어린이/가족,20191002,20191003,만 8세이상,55분,,,20221130
축제극장 몸짓,전시/공연,영화/연극/공연,독립극장,강원도,춘천시,효자동,,531,춘천로,112,37.87309537,127.7278102,24336,강원도 춘천시 춘천로 112,강원도 춘천시 효자동 531 축제극장몸짓,"평강, 공주와 온달, 바보",어린이/가족,20150505,20150505,36개월이상,50분,,,20221130
축제극장 몸짓,전시/공연,영화/연극/공연,독립극장,강원도,춘천시,효자동,,531,춘천로,112,37.87309537,127.7278102,24336,강원도 춘천시 춘천로 112,강원도 춘천시 효자동 531 축제극장몸짓,희극인 삼룡이 - 춘천,연극,20181115,20181117,중학생이상 관람가,100분,,,20221130
축제극장 몸짓,전시/공연,영화/연극/공연,독립극장,강원도,춘천시,효자동,,531,춘천로,112,37.87309537,127.7278102,24336,강원도 춘천시 춘천로 112,강원도 춘천시 효자동 531 축제극장몸짓,희극인 삼룡이 - 춘천,연극,20191025,20191117,중학생이상 관람가,100분,,,20221130
춘천 공지천 의암공원,전시/공연,영화/연극/공연,독립극장,강원도,춘천시,삼천동,,469-15,수변공원길,18,37.87454686,127.7061971,24239,강원도 춘천시 수변공원길 18,강원도 춘천시 삼천동 469-15,2015 춘천마임축제 - 12시부터 1시까지의 진경,연극,20150529,20150529,전체관람가,60분,,"이진경, 권일",20221130
춘천 공지천 의암공원,전시/공연,영화/연극/공연,독립극장,강원도,춘천시,삼천동,,469-15,수변공원길,18,37.87454686,127.7061971,24239,강원도 춘천시 수변공원길 18,강원도 춘천시 삼천동 469-15,2015 춘천마임축제 - 미친금요일,퍼포먼스,20150529,20150530,만 19세이상,420분,,,20221130
춘천 바우극장,전시/공연,영화/연극/공연,독립극장,강원도,춘천시,사농동,,277-3,영서로,3017,37.92101625,127.7201045,24235,강원도 춘천시 영서로 3017,강원도 춘천시 사농동 277-3 춘천인형극장,제30회 춘천인형극제 - 더 게임 오브 타임,어린이/가족,20180929,20180930,만 7세이상,60분,,,20221130
춘천 바우극장,전시/공연,영화/연극/공연,독립극장,강원도,춘천시,사농동,,277-3,영서로,3017,37.92101625,127.7201045,24235,강원도 춘천시 영서로 3017,강원도 춘천시 사농동 277-3 춘천인형극장,제30회 춘천인형극제 - 소리꾼이 들려주는 옛날이야기 호랑이 가,어린이/가족,20181001,20181001,36개월이상,40분,,,20221130
춘천 바우극장,전시/공연,영화/연극/공연,독립극장,강원도,춘천시,사농동,,277-3,영서로,3017,37.92101625,127.7201045,24235,강원도 춘천시 영서로 3017,강원도 춘천시 사농동 277-3 춘천인형극장,제30회 춘천인형극제 - 이노무 식기들,어린이/가족,20181003,20181003,만 7세이상,45분,,,20221130
춘천 바우극장,전시/공연,영화/연극/공연,독립극장,강원도,춘천시,사농동,,277-3,영서로,3017,37.92101625,127.7201045,24235,강원도 춘천시 영서로 3017,강원도 춘천시 사농동 277-3 춘천인형극장,제30회 춘천인형극제 - 할매는 힘이 쎄다,어린이/가족,20181002,20181002,만 7세이상,40분,,,20221130
춘천 바우극장,전시/공연,영화/연극/공연,독립극장,강원도,춘천시,사농동,,277-3,영서로,3017,37.92101625,127.7201045,24235,강원도 춘천시 영서로 3017,강원도 춘천시 사농동 277-3 춘천인형극장,제31회 춘천인형극제 - 그림 없는 그림책,어린이/가족,20191003,20191003,전체관람가,45분,,,20221130
춘천 바우극장,전시/공연,영화/연극/공연,독립극장,강원도,춘천시,사농동,,277-3,영서로,3017,37.92101625,127.7201045,24235,강원도 춘천시 영서로 3017,강원도 춘천시 사농동 277-3 춘천인형극장,제31회 춘천인형극제 - 길 위의 고양이,어린이/가족,20191002,20191002,만 7세이상,50분,,,20221130
춘천 바우극장,전시/공연,영화/연극/공연,독립극장,강원도,춘천시,사농동,,277-3,영서로,3017,37.92101625,127.7201045,24235,강원도 춘천시 영서로 3017,강원도 춘천시 사농동 277-3 춘천인형극장,제31회 춘천인형극제 - 달달 무슨 달,어린이/가족,20190928,20190928,전체관람가,40분,,,20221130
춘천 바우극장,전시/공연,영화/연극/공연,독립극장,강원도,춘천시,사농동,,277-3,영서로,3017,37.92101625,127.7201045,24235,강원도 춘천시 영서로 3017,강원도 춘천시 사농동 277-3 춘천인형극장,제31회 춘천인형극제 - 이순신장군과 돌격하라 거북선,어린이/가족,20190929,20190929,전체관람가,45분,,,20221130
춘천 바우극장,전시/공연,영화/연극/공연,독립극장,강원도,춘천시,사농동,,277-3,영서로,3017,37.92101625,127.7201045,24235,강원도 춘천시 영서로 3017,강원도 춘천시 사농동 277-3 춘천인형극장,제31회 춘천인형극제 - Zen Tales,어린이/가족,20190930,20191001,만 15세이상,45분,,,20221130
춘천 코코극장,전시/공연,영화/연극/공연,독립극장,강원도,춘천시,사농동,,277-3,영서로,3017,37.92101625,127.7201045,24235,강원도 춘천시 영서로 3017,강원도 춘천시 사농동 277-3 춘천인형극장,제30회 춘천인형극제 - 개와 고양이,어린이/가족,20181001,20181001,36개월이상,45분,,,20221130
춘천 코코극장,전시/공연,영화/연극/공연,독립극장,강원도,춘천시,사농동,,277-3,영서로,3017,37.92101625,127.7201045,24235,강원도 춘천시 영서로 3017,강원도 춘천시 사농동 277-3 춘천인형극장,제30회 춘천인형극제 - 청개구리,어린이/가족,20180930,20180930,36개월이상,45분,,,20221130
춘천 코코극장,전시/공연,영화/연극/공연,독립극장,강원도,춘천시,사농동,,277-3,영서로,3017,37.92101625,127.7201045,24235,강원도 춘천시 영서로 3017,강원도 춘천시 사농동 277-3 춘천인형극장,제30회 춘천인형극제 - 평강공주와 온달바보,어린이/가족,20180929,20180929,만 5세이상,45분,,,20221130
춘천 코코극장,전시/공연,영화/연극/공연,독립극장,강원도,춘천시,사농동,,277-3,영서로,3017,37.92101625,127.7201045,24235,강원도 춘천시 영서로 3017,강원도 춘천시 사농동 277-3 춘천인형극장,제30회 춘천인형극제 - Jazir,어린이/가족,20181002,20181003,36개월이상,35분,,,20221130
춘천 코코극장,전시/공연,영화/연극/공연,독립극장,강원도,춘천시,사농동,,277-3,영서로,3017,37.92101625,127.7201045,24235,강원도 춘천시 영서로 3017,강원도 춘천시 사농동 277-3 춘천인형극장,제31회 춘천인형극제 - 공룡 엄마,어린이/가족,20190930,20190930,전체관람가,50분,,,20221130
춘천 코코극장,전시/공연,영화/연극/공연,독립극장,강원도,춘천시,사농동,,277-3,영서로,3017,37.92101625,127.7201045,24235,강원도 춘천시 영서로 3017,강원도 춘천시 사농동 277-3 춘천인형극장,제31회 춘천인형극제 - 아기돼지 삼형제,어린이/가족,20190928,20190928,전체관람가,50분,,,20221130
춘천 코코극장,전시/공연,영화/연극/공연,독립극장,강원도,춘천시,사농동,,277-3,영서로,3017,37.92101625,127.7201045,24235,강원도 춘천시 영서로 3017,강원도 춘천시 사농동 277-3 춘천인형극장,제31회 춘천인형극제 - 제랄다와 거인,어린이/가족,20191001,20191001,전체관람가,45분,,,20221130
춘천 코코극장,전시/공연,영화/연극/공연,독립극장,강원도,춘천시,사농동,,277-3,영서로,3017,37.92101625,127.7201045,24235,강원도 춘천시 영서로 3017,강원도 춘천시 사농동 277-3 춘천인형극장,제31회 춘천인형극제 - 해와 달이 된 오누이,어린이/가족,20190929,20190929,전체관람가,45분,,,20221130
춘천 코코극장,전시/공연,영화/연극/공연,독립극장,강원도,춘천시,사농동,,277-3,영서로,3017,37.92101625,127.7201045,24235,강원도 춘천시 영서로 3017,강원도 춘천시 사농동 277-3 춘천인형극장,제31회 춘천인형극제 - When I put on Your Glove,어린이/가족,20191002,20191003,만 15세이상,70분,,,20221130
춘천 하늘극장,전시/공연,영화/연극/공연,독립극장,강원도,춘천시,사농동,,277-3,영서로,3017,37.92101625,127.7201045,24235,강원도 춘천시 영서로 3017,강원도 춘천시 사농동 277-3 춘천인형극장,제30회 춘천인형극제 - 깨비깨비와 혹부리영감,어린이/가족,20180928,20180928,48개월이상,45분,,,20221130
춘천 하늘극장,전시/공연,영화/연극/공연,독립극장,강원도,춘천시,사농동,,277-3,영서로,3017,37.92101625,127.7201045,24235,강원도 춘천시 영서로 3017,강원도 춘천시 사농동 277-3 춘천인형극장,제30회 춘천인형극제 - 올가 할머니의 찻주전자,어린이/가족,20180929,20180929,만 5세이상,40분,,,20221130
춘천 하늘극장,전시/공연,영화/연극/공연,독립극장,강원도,춘천시,사농동,,277-3,영서로,3017,37.92101625,127.7201045,24235,강원도 춘천시 영서로 3017,강원도 춘천시 사농동 277-3 춘천인형극장,제30회 춘천인형극제 - 페어리 테일즈,어린이/가족,20180930,20180930,만 10세이상,55분,,,20221130
